"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"2613","Unlit","Nov 25, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Clockworks","Clockworks"
"2614","Alien Invasion 3D part 2","Nov 28, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jim Dex","Jim Dex"
"2616","Star of Lemutia : Reborn","Dec 20, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","1UP games","1UP games"
"2617","Qi Qiang","Dec 12, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Individual233","Individual233"
"2618","Meandering Fiend","Dec 8, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lost Fiend Studios","Lost Fiend Studios"
"2619","Blood Scrolls","Dec 11, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Adrien E. Brown","Sirbrownie_Games"
"2620","ReFrame","Dec 12, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Frame","Frame"
"2621","The Shenanigans of Cherry and Trix","Dec 20, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Critoniuum","Dd Games"
"2622","The Big SokoBang","Dec 17, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Peter Nikolaev Koniarov","Peter Nikolaev Koniarov"
"2623","The Pirate Queen","Dec 21, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cyberfox Studios","Cyberfox Studios"
"2625","Fuzzy's Quest","Dec 31, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","David J Noble","Noblesoft Developments Limited"
"2626","LilyDeux - Black Lily Warning","Dec 31, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","disfact","disfact"
"2627","DON'T WAKE THE NIGHT","May 29, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Brujería @ Werk","Brujería @ Werk"
"2628","PACT - Process Affinity Control Tool","Dec 25, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Berk Alyamach","Berk Alyamach"
"2629","Ozapell Mystery Text Adventure","Apr 1, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ozapell","Ozapell"
"2630","Skyland Defense","Feb 7, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SDC Ventures","SDC Ventures"
"2631","Zombie Deathrace Feeding Frenzy","Jun 7, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","COR Entertainment, LLC","COR Entertainment, LLC"
"2632","Decisions","Aug 10, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sevo Tech","Sevo Tech"
"2633","Ordo Et Chao: New World","Mar 14, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kobold Workforce Studios","Kobold Workforce Studios"
"2634","Chishiki Runner","Jan 18, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Arrayansoft","Arrayansoft"
"2635","Hentai Octoq Puzzle","Jan 25, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Octoq Games","Tower Up Studios"
"2636","Spacelair","Mar 22, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Espen-André Bodin","Bodin Concept"
"2637","Rival Nation Wars","May 2, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gary Michael Maynard","Nardo Games"
"2638","TwoPlay Mahjong(双人麻将)","Jan 16, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Suphoebe Studio","Suphoebe Studio"
"2639","BluBoy: The Journey Begins","Jun 5, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hussain A","Hussain A"
"2640","EscapeRoute","Mar 8, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JimDex","JimDex"
"2641","Bullynoid","Mar 14, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DRAgame","DRAgame"
"2642","Massive Air Combat","Mar 15, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sonic-Alpha","NS"
"2643","Space Duke","May 8, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AHui.Game","AHui.Game"
"2644","Gunship Recon","May 8, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sonic-Alpha","NS"
"2645","Afterlifes","Jul 3, 2019","$17.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nockdev Entertainment","Nockdev Entertainment"
"2646","Narazumono","May 17, 2019","$15.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","noprops","noprops"
"2647","Planet Jump 2","Apr 28, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NIK GAMES","Mikhail Lebedev"
"2648","Cannibal Chickens","Jun 11, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Andrew Simpson","Angry Fist Games"
"2649","Wrath of the Samurai","Jul 10, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aikirob","Aiki Gaming Studio"
"2650","Crescendo","Jun 27, 2019","$79.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NCH Software","NCH Software"
"2651","Square Norm","Nov 7, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Saleem Muhammad","None"
"2652","Valley Run","Jul 3, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alliance4devs","Alliance4devs"
"2653","Alien Shooter in Space Cradle - Virtual Reality","Jul 12, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NIPSAPP GAMING SOFTWARE PVT LTD","NIPSAPP GAMING SOFTWARE PVT LTD"
"2654","Neverland Treasure","Jul 4, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Elian Games","Elian Games"
"2655","Balloon Girl","Jul 25, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nerdvision Games","Nerdvision Games"
"2656","HVAC Simulator","Jul 31, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","InsanityGameStudios","InsanityGameStudios"
"2657","Phlyndir","Aug 1, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kabertek","Kabertek"
"2658","EasySave Backup","Sep 5, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Giovanni Solinas","Giovanni Solinas"
"2659","Phantom Astronaut Lucid VR","Sep 30, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Phantom Astronaut","Clever Fox LLC"
"2660","Memory Eater","Sep 7, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NemoSoda","NemoSoda"
"2661","Retro RPG Online 2","Oct 17, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Joshua Langley","Joshua Langley"
"2662","The Empire's Crisis","Oct 14, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Clayton Rowe","Clayton Rowe"
"2663","Sticky Dildo Man","Oct 22, 2019","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","machineman1357","machineman1357"
"2664","You Only Livez Twice","Oct 26, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ben McMahan","mcmahan.games LLC"
"2665","Context","Oct 24, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SunshineOvercast","SunshineOvercast"
"2666","N.E.O","Nov 5, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Black Beard Design Studio Inc.","Black Beard Design Studio Inc."
"2667","Unnamed Adventure/无名之旅","Nov 20, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAI","MAI"
"2668","Iron Sun","Nov 20, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nibras Game Studio","Nibras Game Studio"
"2669","Days Gone By","Dec 9, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fineam Neo Studio","Fineam Neo Studio"
"2670","EAGLETALON vs. HORDE OF THE FLIES","Dec 23, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DICO, DLE Inc.","DICO, DLE Inc."
"2671","Mini Hockey VR","Jan 22, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Carson Lougheed","Carson Lougheed"
"2672","A Second Chance","Jan 7, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gamebringer","Gamebringer"
"2673","Panda Hero","Jul 4, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Markt+Technik","familyplay, Markt+Technik"
"2674","Virus Expansion","Mar 29, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Action Portal","Action Portal"
"2675","The Legendary Assassin KAL","Jul 18, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KOEX studio","KOEX studio"
"2676","PrincessGuardians","Feb 2, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TetraProject","TetraProject"
"2677","Fantasy Island","Feb 18, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BoringGame","BoringGame"
"2678","Murder On The Island","Dec 10, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Forever Young Games","Forever Young Games"
"2679","Wheelie King VR","May 28, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kimble Games","Kimble Games"
"2680","Vinios","May 16, 2019","$0.49","N/A (N/A)","0 .. 20,000","00:00 (00:00)","90E GAMES","90E GAMES"
"2681","Sage Mountain","May 21, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WindyPlatypus","WindyPlatypus"
"2682","Fancy Skiing: Speed","May 17, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hash Technology","Hash Technology"
"2683","The Last Town","May 31, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shenzhen Arabian Nights Technology Co.,Ltd","Shenzhen Arabian Nights Technology Co.,Ltd"
"2685","Astonishing Baseball 2019","May 20, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Aerilys","Aerilys"
"2686","D.A.M.A.G.E","Jul 18, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Damage Team","Conglomerate 5"
"2688","Mahjong: Magic Chips","Jun 25, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","IO Games","IO Games"
"2689","The Fragment","Oct 26, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","David Pierucci","PG Entertainment"
"2691","Hoodo","Sep 7, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AMBOSS GAMES","AMBOSS GAMES"
"2692","Mithral Gun:Biomechanical","Dec 31, 2019","$24.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FIRE ENGRAVE","FIRE ENGRAVE"
"2693","Protect the campus","Sep 28, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","杰游科技","杰游科技"
"2694","Binky show","Dec 6, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ignite studio","Ignite studio"
"2695","Dark Fairy Fantasy","Oct 16, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pink Label Fantasy","Pink Label Games"
"2696","Instacalm VR","Oct 8, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Neurotechnology, 42 Interactive","Neurotechnology"
"2698","Epic World","Jun 21, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yash Future Tech Solutions Pvt Ltd","Yash Future Tech Solutions Pvt Ltd"
"2700","Romguns","Nov 26, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Astro","Bitlock Studio"
"2701","Ghouls Underground","Nov 22, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Choloco","Choloco"
"2702","BreadHead Adventure","Nov 30, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MiCake","Bitlock Studio"
"2703","Live checkpoint","Dec 30, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Balyk game","Astero"
"2704","Classic Card Game Gin Rummy","Jan 25, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Webfoot","Encore Software LLC"
"2705","AstroGenesis","Jun 6, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Graphproject","StavroGames"
"2706","God Monster","Feb 6, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","God Workshop","God Workshop"
"2707","Border Control","Mar 6, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TOG","TOG"
"2708","ASTRONEST VR","Feb 28, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AN GAMES Co.,Ltd","AN GAMES Co.,Ltd"
"2709","Duckumentary","Mar 22, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alpheratz*","Alpheratz*"
"2710","DevilShaft: TheTower","Apr 12, 2019","$0.75","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SureCreator","Metal Fox"
"2711","Retro Pixel Racers","May 30, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Josep Monzonis Hernandez","Josep Monzonis Hernandez"
"2712","Hardcore Parkour","Jun 21, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Walid Chekkouri","Walid Chekkouri"
"2713","Oasis Shooting Ops","Jul 12, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NIPSAPP GAMING SOFTWARE PVT LTD","NIPSAPP GAMING SOFTWARE PVT LTD"
"2715","KingAndSlaves","Sep 15, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BlackCloud","hcgame"
"2716","Tank Impact","Oct 20, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MiCake","MiCake"
"2717","Castle Commander","Nov 25, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SillySausageGames","SillySausageGames"
"2718","Stickman go","Nov 28, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hiddenbutterfly Network","Hiddenbutterfly Network"
"2719","Devil Threats","Dec 12, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AFROX GAME","AFROX GAME"
"2720","Lost Tales - The Castle Escape","Jul 12, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HUE HUE GAME STUDIO","HUE HUE GAME STUDIO"
"2721","Bat Hotel","Apr 30, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TSN","TSN"
"2722","Callisto","Apr 11, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bakhti Baymukhamedov","Bakhti Baymukhamedov"
"2723","Theater Commander: The Coming Wars, Modern War Game","Aug 8, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sand Table Software","Sand Table Software"
"2724","History Warriors","Oct 27, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Clipstories, Inc.","Clipstories, Inc."
"2725","Forest spiders","Sep 27, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JY","JY"
"2726","ROAD HOMEWARD: Open world","Dec 26, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","OFF1C1AL","OFF1C1AL"
"2727","Infferno","Dec 16, 2019","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dirty Pixel Art","Indie Games Publisher"
"2728","Encore Casino Games Collection","Dec 24, 2019","$19.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Webfoot","Encore Software LLC"
"2729","Symphony of Stars","Jun 3, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Only Human Studios","Only Human Studios"
"2731","Coast team","May 24, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JY","JY"
"2732","Commando Dog","Jul 10, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","indie_games_studio","indie_games_studio"
"2733","Back To Hell","Jul 14, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Devil Fish","Devil Fish"
"2734","Einn","Jul 23, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Crazy Magnet Studios","Crazy Magnet Studios"
"2735","Art Of Air War","Jul 25, 2019","$2.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jotar","DZ-Games"
"2736","Alien Creatures","Aug 4, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Playground","Playground"
"2737","The Lost Dungeon Of Knight","Sep 12, 2019","$0.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Axe Games","Enoops"
"2738","Lost In Dungeon","Sep 30, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BT Studios","BT Studios"
"2739","The Legacy of Music","Jan 18, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NEZOS GAMES","NEZOS GAMES"
"2740","Four-color Fantasy","Mar 14, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YEMA GAME","YEMA GAME"
"2741","Island 1979","Aug 24, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Racing Bros","ANPA.US"
"2742","After The Suns","Jun 17, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ignacio Medina, Santiago Medina","Ignacio Medina, Santiago Medina"
"2743","The Valley","Oct 21, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Icebreaker Games LLC","Icebreaker Games LLC"
"2744","Jack troubles","Dec 28, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Edition","Edition"
"2745","Chupacabra","Jul 23, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Racing Bros","ANPA.US"
"2746","Sarah, you are way too heavy","May 21, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AnYouGame Studio","AnYouGame Studio"
"2747","Supercar Drift","Oct 9, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PLAYWHIZ GAMES Pvt Ltd","PLAYWHIZ GAMES Pvt Ltd"
"2748","Gamedev simulator","Dec 4, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","High and Wide","Bitlock Studio"
"2749","The Breach: A VR Escape Game","Jul 1, 2019","$9.9","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BeTomorrow","BeTomorrow"
"2752","Master Of Secrets: Dark Europe","Jun 25, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tap by Tap","Tap by Tap"
"2753","Dark Blood","May 24, 2019","$11.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vany","Valkyrie Games"
"2754","★Fallalypse ★ Disconnect ❄","May 24, 2019","$199.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hede, Fallalypse studio","Hede"
"2755","WyVRn: Dragon Flight VR","Dec 13, 2019","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Studio Asterism","Studio Asterism"
"2756","Free At Last","Nov 2, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Brandon J Hilde","Brandon J Hilde"
"2757","JumpHead: Battle4Fun!","Jul 19, 2019","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JumpHead Team","Light Maze"
"2758","Dead by Wheel: Battle Royal","Dec 8, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","meokigame","meokigame"
"2759","Warriors Of Ragnarök","Jan 18, 2019","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Round Squares Studios LTD","Round Squares Studios LTD"
"2760","Existence","Aug 22, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sealab Games","Sealab Games"
"2761","Neon Blast","Apr 15, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hemphage Studio","Hemphage Studio"
"2762","Quantum Covenant","Jan 17, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Martyr Games Studio","Martyr Games Studio"
"2763","Music of the Spheres","May 24, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hamish Todd","Hamish Todd"
"2764","UFO Simulator Control Master","Jan 14, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","OZNA STUDIO","OZNA STUDIO"
"2765","Refraction","Feb 19, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zilby","Zilby"
"2766","快乐蓝熊HappyBlueBear","Feb 3, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","happypandagames","happypandagames"
"2767","Bewildebots","Jun 3, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jadeus Games","Jadeus Games"
"2768","Unravel Cyndy","Feb 10, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DreamBig Games","DreamBig Games"
"2769","Why Chicken? Why?","Feb 6, 2019","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","J.R. Smith","J.R. Smith"
"2770","Radioactive","Mar 22, 2019","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cornutopia Software","Cornutopia Software"
"2771","Cartacombs","Feb 19, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YawningDad","YawningDad"
"2772","Deadly Kingdom","Feb 28, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Electrical Eagle","Electrical Eagle"
"2774","Ne Touchez Pas 5","Mar 2, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chequered Ink Ltd.","Chequered Ink Ltd."
"2776","ProMV-Music-Video-Maker","Feb 28, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","UDownload.io","UDownload.io"
"2777","TRIDENT BARRAGE","Feb 28, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AMG GAMES","AMG GAMES"
"2778","Table Games VR","Apr 4, 2019","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MobileFusion Apps Ltd","MobileFusion Apps Ltd"
"2779","Crash-Site: Conquest","Mar 11, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ian Dircks","Happy Turtle Productions"
"2780","Pirate Cannons AHOY!","Mar 11, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","juhbeedesigns","juhbeedesigns"
"2781","Dracologic","Mar 20, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lurksoft Studio","Lurksoft Studio"
"2782","Melting pot.","Mar 20, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MagicHouse","MagicHouse"
"2783","SpaceBullet","Mar 19, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ACreativeGame Studio, Luan Chenghao","ACreativeGame Studio"
"2784","You Versus 27 Elves","Mar 26, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","mistopportunity, Kampen Räddare","mistopportunity"
"2785","Drumpfy Walls","Apr 19, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hotbox Garage","Hotbox Garage"
"2786","Kim Shooter","Jul 16, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Steph","Steph"
"2788","Brix VR","Mar 29, 2019","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nathaniel Powell","Nathaniel Powell"
"2789","Fant Kids Animated Puzzle","Apr 3, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FunFant","FunFant"
"2790","Moon Pool","Apr 30, 2019","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dedbat Studios","Dedbat Studios"
"2791","Mahjong Infinity","Jun 7, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Postmorph Ltd.","Postmorph Ltd."
"2792","Biplane Racer","May 10, 2019","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Happy Horns","Happy Horns"
"2793","MonteCube Dodge","Apr 22, 2019","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MonteCube","MonteCube"
"2794","Sicier's Zweck","Apr 30, 2019","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sicier","Sicier"
"2795","Blow Up Pieces: Unleashed","Nov 23, 2019","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PrimeMakers","PrimeMakers"
